ID,Education,Marital_Status,Income,Recency,Wine_Spending,Fruit_Spending,Meat_Spending,Fish_Spending,Sweet_Spending,Gold_Spending,Discount_Purchases,Web_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visit,Complain,Partner,Monetary,Frequency,Age,Length,Total_Campaign,Cluster_Group,CLV,Churn_Risk,Engagement_Score,Loyalty_Status
3170,Master,Others,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,1042,14,50-59,852,0,2,5210,Low,38.133663366336634,Regular
8527,Master,Others,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,2,395,14,50-59,754,0,0,1975,Low,25.321782178217823,Regular
7872,Master,Married,86836.0,7,179,21,273,0,21,63,1,6,10,6,5,0,0,557,22,40-49,1205,4,1,2785,Low,38.52970297029703,Loyal
9931,Master,Married,4023.0,29,5,0,1,1,1,1,15,0,0,0,19,0,2,9,0,50-59,556,0,0,45,Low,0.17821782178217824,New
10595,Middle,Married,30093.0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,69,5,19-29,906,0,0,345,Low,7.616336633663366,Regular
4609,Master,Married,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,1,486,15,40-49,719,0,0,2430,Low,28.37376237623762,Regular
5010,Middle,Single,25008.0,72,2,8,8,6,1,9,2,1,0,3,8,0,1,34,4,19-29,697,0,0,170,Low,5.673267326732674,New
4427,Basic,Single,83257.0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1365,27,19-29,1199,3,1,6825,Low,50.77970297029704,Loyal
11148,Middle,Others,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,1,13,3,40-49,956,0,0,65,Low,4.0074257425742585,New
1168,Master,Married,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,1401,20,30-39,1158,0,1,7005,Low,52.742574257425744,Loyal
9595,Middle,Others,64260.0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,1574,13,50-59,1084,1,1,7870,Low,47.41831683168317,Regular
10163,Master,Single,82733.0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,1323,19,30-39,842,1,2,6615,Low,49.9480198019802,Loyal
2886,Master,Others,74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,1217,28,40-49,871,2,2,6085,Low,59.099009900990104,Loyal
6710,Master,Single,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,3,103,6,60-69,1139,0,0,515,Low,9.539603960396041,Regular
5316,Master,Others,21024.0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,84,6,30-39,910,0,0,420,Low,9.163366336633665,Regular
9029,Master,Married,70116.0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,1536,22,40-49,1069,0,1,7680,Low,57.915841584158414,Loyal
521,Middle,Others,54006.0,42,174,77,203,6,24,97,2,8,1,7,7,0,1,581,16,30-39,1199,0,1,2905,Low,31.504950495049506,Loyal
1459,Master,Married,69063.0,16,666,35,124,69,8,26,1,5,3,5,3,0,1,928,13,40-49,1149,0,1,4640,Low,34.62623762376238,Regular
10241,Basic,Others,11448.0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,14,3,40-49,746,0,0,70,Low,4.027227722772278,New
1630,Middle,Single,61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,1,424,14,30-39,876,0,0,2120,Low,25.896039603960396,Regular
3254,Middle,Married,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,1,960,13,40-49,808,0,2,4800,Low,35.25990099009901,Regular
9064,Middle,Married,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1555,19,30-39,1147,2,1,7775,Low,54.54207920792079,Loyal
3678,Middle,Others,60208.0,13,488,23,71,15,0,59,11,8,3,7,7,0,2,656,18,40-49,1180,2,1,3280,Low,35.49009900990099,Loyal
4227,Master,Others,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,2,55,6,40-49,846,0,0,275,Low,8.58910891089109,Regular
9467,Middle,Single,34738.0,51,3,2,10,3,0,2,1,1,0,3,6,0,1,20,4,30-39,599,0,0,100,Low,5.396039603960396,New
8486,Master,Others,30538.0,27,284,0,52,8,3,20,4,9,0,4,10,0,1,367,13,40-49,1186,0,0,1835,Low,23.517326732673265,Regular
2186,Basic,Others,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,0,0,2257,21,30-39,661,4,2,11285,Low,70.9430693069307,Loyal
3286,Master,Others,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,1,42,5,40-49,670,0,0,210,Low,7.081683168316832,Regular
8602,Middle,Others,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,1,1049,24,50-59,932,0,1,5245,Low,50.772277227722775,Loyal
3722,Middle,Single,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,2,48,5,40-49,624,0,0,240,Low,7.20049504950495,Regular
6715,Master,Single,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,1,685,19,60-69,1093,0,1,3425,Low,37.31435643564357,Loyal
4796,Middle,Others,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,1,39,4,60-69,621,0,0,195,Low,5.772277227722773,New
9612,Basic,Single,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,43,4,19-29,692,0,0,215,Low,5.851485148514852,New
3766,Master,Others,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,835,18,50-59,1232,1,1,4175,Low,39.03465346534654,Loyal
1399,Middle,Married,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,1515,19,50-59,709,1,2,7575,Low,53.75,Loyal
1570,Master,Others,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,1,1039,24,60-69,1045,0,1,5195,Low,50.57425742574257,Loyal
3426,Middle,Others,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,1,1596,23,40-49,899,0,1,7980,Low,60.35396039603961,Loyal
3074,Master,Married,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,1828,17,30-39,1172,1,1,9140,Low,57.4480198019802,Loyal
8341,Master,Married,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,0,1,34,4,40-49,610,2,0,170,Low,5.673267326732674,New
5180,Master,Others,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,1,149,8,40-49,622,0,0,745,Low,12.950495049504951,Regular
6461,Master,Single,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,0,1,946,22,40-49,956,1,1,4730,Low,46.23267326732673,Loyal
7679,Master,Single,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,28,5,30-39,591,0,0,140,Low,6.804455445544555,Regular
10702,Middle,Single,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,1,450,15,30-39,1153,0,1,2250,Low,27.660891089108908,Regular
7505,Master,Married,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,2,46,4,50-59,711,0,0,230,Low,5.910891089108912,New
5113,Master,Others,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,0,0,1702,15,40-49,784,2,2,8510,Low,52.45297029702971,Regular
10858,Middle,Others,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,2,820,21,40-49,843,0,2,4100,Low,42.48762376237624,Loyal
2961,Middle,Married,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,0,1,382,13,30-39,1038,1,0,1910,Low,23.814356435643564,Regular
2747,Master,Married,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,2126,19,19-29,1217,0,1,10630,Low,65.8490099009901,Loyal
3010,Master,Others,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,0,0,2069,19,19-29,608,3,2,10345,Low,64.72029702970296,Loyal
5790,Middle,Married,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,1,72,5,30-39,1068,0,0,360,Low,7.675742574257425,Regular
6892,Middle,Others,61671.0,23,641,7,56,0,0,28,8,10,4,6,8,0,1,732,20,40-49,576,2,2,3660,Low,39.495049504950494,Loyal
1743,Middle,Single,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,801,10,40-49,584,0,0,4005,Low,28.361386138613863,Regular
3578,Middle,Others,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,1,236,10,60-69,802,0,0,1180,Low,17.17326732673267,Regular
8462,Basic,Others,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,0,1,80,4,30-39,1208,1,0,400,Low,6.584158415841585,New
5558,Master,Single,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1685,14,60-69,640,1,2,8425,Low,50.866336633663366,Regular
4619,Master,Single,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,277,27,70-79,582,0,2,1385,Low,39.23514851485149,Loyal
8780,Master,Others,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,1,507,16,60-69,931,0,0,2535,Low,30.039603960396043,Loyal
10789,Master,Married,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,2,68,5,50-59,1041,0,0,340,Low,7.596534653465346,Regular
10779,Middle,Single,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,49,4,30-39,627,0,0,245,Low,5.970297029702971,New
5896,Master,Married,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,397,14,19-29,653,0,0,1985,Low,25.361386138613863,Regular
2337,Middle,Others,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,1,39,6,40-49,798,0,0,195,Low,8.272277227722775,Regular
10951,Middle,Married,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,1,306,12,40-49,705,1,0,1530,Low,21.05940594059406,Regular
544,Middle,Married,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,976,13,60-69,964,0,1,4880,Low,35.57673267326733,Regular
17,Master,Married,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,1,1028,24,40-49,846,0,2,5140,Low,50.35643564356435,Loyal
10680,Middle,Others,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,1,70,6,19-29,694,0,0,350,Low,8.886138613861387,Regular
3265,Middle,Married,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,46,4,50-59,1017,0,0,230,Low,5.910891089108912,New
5623,Master,Married,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,0,1,51,4,30-39,826,1,0,255,High,6.009900990099011,New
5832,Basic,Others,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,1263,21,50-59,620,0,2,6315,Low,51.259900990099005,Loyal
5544,Middle,Single,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,1,1490,20,40-49,1146,1,1,7450,Low,54.504950495049506,Loyal
6417,Master,Others,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,1564,23,40-49,1173,0,1,7820,Low,59.72029702970298,Loyal
5831,Middle,Married,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,1815,15,40-49,1226,3,1,9075,Low,54.69059405940594,Regular
7101,Master,Others,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,1,1198,25,50-59,1070,0,1,5990,Low,54.97277227722772,Loyal
10176,Middle,Single,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,416,16,40-49,1224,3,1,2080,Low,28.23762376237624,Loyal
2326,Middle,Married,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,85,5,19-29,1048,0,0,425,Low,7.933168316831683,Regular
4385,Master,Single,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,1,47,6,30-39,944,0,0,235,Low,8.430693069306932,Regular
2929,Middle,Single,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,137,7,30-39,1044,0,0,685,Low,11.462871287128714,Regular
10686,Master,Others,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,2,21,3,50-59,1100,0,0,105,Low,4.165841584158417,New
2546,Basic,Single,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,1,70,5,30-39,557,0,0,350,Low,7.636138613861386,Regular
3283,Basic,Married,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,1,909,20,40-49,711,0,2,4545,Low,43.0,Loyal
3138,Middle,Single,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,0,1676,22,50-59,1167,5,1,8380,Low,60.68811881188119,Loyal
4994,Master,Single,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1735,25,70-79,821,1,2,8675,Low,65.60643564356437,Loyal
7966,Middle,Single,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,1,2,1191,27,50-59,1087,0,1,5955,Low,47.334158415841586,Loyal
3112,Master,Married,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,1,24,4,30-39,847,0,0,120,Low,5.475247524752476,New
10872,Master,Married,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,1182,17,40-49,1133,2,1,5910,Low,44.65594059405941,Loyal
2181,Middle,Married,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,1280,13,40-49,921,0,1,6400,Low,41.59653465346535,Regular
1867,Middle,Single,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,1336,18,50-59,1143,1,1,6680,Low,48.95544554455446,Loyal
1518,Master,Married,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,2,749,19,50-59,927,0,2,3745,Low,38.581683168316836,Loyal
5734,Master,Married,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,2,91,6,40-49,771,0,0,455,Low,9.301980198019804,Regular
2878,Master,Married,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,1,414,13,60-69,824,0,0,2070,Low,24.448019801980198,Regular
1458,Master,Married,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,1,44,6,30-39,723,0,0,220,Low,8.371287128712874,Regular
7007,Master,Married,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,2,63,6,40-49,639,0,0,315,Low,8.747524752475249,Regular
6200,Middle,Married,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,1,901,21,60-69,997,0,1,4505,Low,44.09158415841584,Loyal
1403,Basic,Others,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,2,38,4,40-49,1211,0,0,190,Low,5.752475247524753,New
4827,Master,Single,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,1,455,15,50-59,1026,1,0,2275,Low,27.759900990099005,Regular
6250,Master,Others,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,1,775,21,60-69,1137,1,1,3875,Low,41.59653465346535,Loyal
9291,Master,Married,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,1,15,3,50-59,648,0,0,75,Low,4.047029702970298,New
2478,Middle,Married,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,1,38,5,40-49,852,0,0,190,Low,7.002475247524753,Regular
1139,Master,Married,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,0,0,1512,21,30-39,693,4,2,7560,Low,56.19059405940594,Loyal
5138,Middle,Others,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,1,43,4,60-69,1081,0,0,215,Low,5.851485148514852,New
5393,Middle,Single,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,1,42,4,30-39,1241,0,0,210,Low,5.831683168316832,New
10413,Middle,Married,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,1089,22,30-39,615,0,2,5445,Low,49.06435643564356,Loyal
5015,Master,Married,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,1,162,7,30-39,1203,0,0,810,Low,11.957920792079209,Regular
10868,Middle,Others,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,1272,17,60-69,1058,0,1,6360,Low,46.43811881188119,Loyal
10676,Middle,Married,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,1173,18,30-39,1154,1,1,5865,Low,45.72772277227723,Loyal
2495,Master,Married,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,1,816,21,40-49,559,0,2,4080,Low,42.40841584158416,Loyal
7842,Middle,Single,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,2,74,6,40-49,1005,0,0,370,Low,8.965346534653467,Regular
9955,Middle,Others,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,1,134,7,60-69,1052,0,0,670,Low,11.403465346534654,Regular
6663,Master,Single,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,157,8,70-79,906,0,0,785,Low,13.10891089108911,Regular
2162,Middle,Married,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,1,561,16,30-39,834,0,2,2805,Low,31.10891089108911,Loyal
3434,Middle,Single,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,1336,18,60-69,598,0,2,6680,Low,48.95544554455446,Loyal
7919,Master,Others,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,2092,22,30-39,1235,1,1,10460,Low,68.92574257425743,Loyal
5626,Master,Single,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,463,15,50-59,768,0,0,2315,Low,27.918316831683164,Regular
6428,Master,Others,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,1130,16,60-69,607,0,2,5650,Low,42.37623762376238,Loyal
8514,Middle,Others,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,1,20,4,30-39,713,0,0,100,Low,5.396039603960396,New
10448,Middle,Single,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,0,1,377,13,50-59,1165,1,1,1885,Low,23.715346534653463,Regular
2109,Middle,Single,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1544,27,19-29,982,2,1,7720,Low,64.32425742574257,Loyal
7530,Master,Others,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,2,138,7,60-69,603,0,0,690,Low,11.482673267326733,Regular
8925,Master,Married,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,1,1012,23,50-59,911,0,2,5060,Low,48.78960396039604,Loyal
3009,Master,Others,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,0,1766,14,50-59,905,4,2,8830,Low,52.47029702970297,Regular
6355,Middle,Married,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,2,45,6,30-39,562,0,0,225,Low,8.391089108910892,Regular
3517,Middle,Single,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,2,161,7,60-69,969,1,0,805,Low,11.93811881188119,Regular
1158,Middle,Others,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,1,144,7,40-49,725,0,0,720,Low,11.601485148514852,Regular
6203,Middle,Others,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,1734,25,60-69,859,0,2,8670,Low,65.58663366336634,Loyal
7165,Middle,Others,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,1,823,20,40-49,800,0,2,4115,Low,41.2970297029703,Loyal
3595,Middle,Others,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,1,1138,26,50-59,671,0,2,5690,Low,55.03465346534654,Loyal
8537,Middle,Others,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,1429,20,60-69,1037,2,1,7145,Low,53.2970297029703,Loyal
4331,Master,Others,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,1371,20,30-39,707,2,2,6855,Low,52.14851485148515,Loyal
6281,Middle,Others,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,0,1,982,14,40-49,1050,1,1,4910,Low,36.945544554455445,Regular
4338,Middle,Single,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,0,1,44,4,30-39,646,1,0,220,Low,5.871287128712872,New
2452,Middle,Others,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,2,318,12,40-49,1094,1,0,1590,Low,21.2970297029703,Regular
9507,Middle,Married,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,1,434,14,40-49,998,0,0,2170,Low,26.094059405940595,Regular
8360,Basic,Married,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,2,198,9,40-49,784,0,0,990,Low,15.17079207920792,Regular
10311,Middle,Married,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,1,359,25,40-49,817,0,2,1795,Low,38.35891089108911,Loyal
5117,Basic,Married,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,576,16,50-59,1246,0,1,2880,Low,31.405940594059405,Loyal
4867,Master,Single,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,2,88,7,40-49,832,0,0,440,Low,10.492574257425744,Regular
9289,Middle,Married,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,1,63,5,30-39,630,1,0,315,Low,7.497524752475247,Regular
10913,Master,Single,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,0,1,27,3,30-39,1121,2,0,135,Low,4.284653465346535,New
3032,Middle,Married,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,1,193,8,30-39,1037,0,0,965,Low,13.821782178217823,Regular
8524,Master,Others,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,101,6,40-49,1199,1,0,505,Low,9.500000000000002,Regular
3334,Middle,Married,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,2211,21,60-69,687,2,2,11055,Low,70.03217821782178,Loyal
4470,Master,Married,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,1,140,7,50-59,934,0,0,700,Low,11.522277227722773,Regular
1406,Middle,Single,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,2,415,14,40-49,1052,0,1,2075,Low,25.71782178217822,Regular
8619,Middle,Others,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,1,22,3,50-59,1102,0,0,110,Low,4.185643564356437,New
10821,Middle,Married,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,2,263,10,30-39,1058,0,0,1315,Low,17.707920792079207,Regular
4552,Middle,Married,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,393,11,19-29,922,0,0,1965,Low,21.532178217821784,Regular
898,Middle,Married,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,1,147,7,19-29,801,0,0,735,Low,11.660891089108912,Regular
9797,Middle,Married,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,1,443,14,50-59,627,0,2,2215,Low,26.272277227722775,Regular
10949,Master,Others,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,1958,18,50-59,745,2,2,9790,Low,61.27227722772277,Loyal
8212,Master,Married,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,1,174,8,40-49,1008,0,0,870,Low,13.445544554455447,Regular
6248,Master,Single,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,2217,27,60-69,805,2,2,11085,Low,77.6509900990099,Loyal
10164,Middle,Single,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1691,15,50-59,637,2,2,8455,Low,52.235148514851495,Regular
4547,Middle,Others,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,2,25,4,50-59,988,0,0,125,Low,5.4950495049504955,New
6815,Basic,Married,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,0,0,809,21,30-39,587,4,2,4045,Low,42.26980198019802,Loyal
4122,Middle,Married,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,895,15,40-49,1219,2,1,4475,Low,36.47277227722772,Regular
10841,Master,Others,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,1,484,15,40-49,1101,0,1,2420,Low,28.334158415841582,Regular
5370,Master,Married,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,0,1,413,14,40-49,1079,1,0,2065,Low,25.67821782178218,Regular
176,Basic,Single,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,1,331,11,30-39,728,0,0,1655,Low,20.304455445544555,Regular
4860,Middle,Single,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,1,25,4,40-49,1028,0,0,125,Low,5.4950495049504955,New
10757,Master,Others,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,1,13,3,40-49,737,0,0,65,Low,4.0074257425742585,New
4023,Middle,Married,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,1,115,7,40-49,1211,1,0,575,Low,11.02722772277228,Regular
6679,Middle,Single,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,16,3,40-49,567,0,0,80,Low,4.066831683168318,New
9923,Master,Single,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,2,92,6,40-49,834,0,0,460,Low,9.321782178217823,Regular
7181,Middle,Married,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,1,52,5,30-39,784,0,0,260,Low,7.279702970297029,Regular
3599,Middle,Married,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,1,1464,20,40-49,1130,0,1,7320,Low,53.990099009900995,Loyal
405,Middle,Others,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,0,1,441,13,50-59,1051,1,0,2205,Low,24.98267326732673,Regular
6870,Master,Others,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,1,283,11,50-59,835,0,0,1415,Low,19.353960396039604,Regular
832,Master,Others,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,1,747,20,40-49,669,0,2,3735,Low,39.79207920792079,Loyal
2002,Middle,Others,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,1870,16,50-59,955,0,1,9350,Low,57.02970297029704,Loyal
3657,Middle,Single,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,1,165,8,19-29,1050,0,0,825,Low,13.267326732673268,Regular
500,Middle,Others,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,0,1941,23,30-39,877,4,1,9705,Low,67.18564356435644,Loyal
1951,Basic,Married,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,839,21,30-39,1068,0,1,4195,Low,42.863861386138616,Loyal
3262,Middle,Single,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,1655,24,50-59,1241,1,1,8275,Low,62.77227722772278,Loyal
4102,Basic,Married,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,2,23,3,40-49,1007,0,0,115,Low,4.205445544554456,New
7042,Middle,Married,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,66,5,30-39,1035,1,0,330,Low,7.556930693069306,Regular
10598,Middle,Others,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,2,37,5,40-49,990,0,0,185,Low,6.982673267326733,Regular
255,Middle,Others,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,1,2,21,4,60-69,641,0,0,105,Low,-4.584158415841584,New
2375,Middle,Others,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,3,22,3,40-49,1192,0,0,110,Low,4.185643564356437,New
9829,Middle,Others,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,1,78,6,30-39,687,0,0,390,Low,9.044554455445546,Regular
6214,Master,Married,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,1,79,5,30-39,1000,0,0,395,Low,7.814356435643564,Regular
4954,Middle,Married,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,2,265,11,50-59,709,0,0,1325,Low,18.997524752475247,Regular
7861,Master,Married,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,1,1175,17,60-69,694,0,2,5875,Low,44.51732673267327,Loyal
4837,Master,Married,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,1,1305,26,50-59,1048,0,1,6525,Low,58.34158415841584,Loyal
9423,Master,Married,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,1,46,6,30-39,676,0,0,230,Low,8.410891089108912,Regular
4198,Middle,Others,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,2,25,3,50-59,1024,0,0,125,Low,4.2450495049504955,New
